1243 0.0466
1079 0.0266
1092 0.0133
685 0.0066
684 0
718 0.0133
628 0.02
418 0.0066
307 0 
217 0
262 0
172 0
150 0
114 0
90 0
70 0
60 0
50 0
30 0
25 0
11 0
4 0
