-3.0 8750.93040223461 3629.42028911914 1764.4084282058 932.6915948534261 417.71100273290705 541.120310009305 245.075323073833 93.404305669831 96.349066303642 48.657985389290104 52.5004204957498 38.75518012271821 34.4826217999683 27.274558757740397 5.195733652102611 6.84411838775635 0.46079515968580603 5.31295041818803 -0.15929541944016 1.43587103192086 1.15011137011362 6.31112904677781
-2.99 8749.15154079654 3628.1517497946397 1763.5903591830302 931.81655977778 417.103161368068 540.507338733011 244.606768410392 93.09513857939899 96.12580613657292 48.5135908526346 52.3507058814886 38.6669139260227 34.4016360705822 27.219769823407603 5.17950943322424 6.82785920814822 0.45366729532240896 5.29095330026681 -0.160498750623318 1.42169021239932 1.1418955122678798 6.288552730052411
-2.98 8747.37262000648 3626.8831785573207 1762.77235720715 930.9415957537731 416.49530992538695 539.894428097087 244.138238214502 92.7859958347908 95.9025475036261 48.36922607056479 52.200999555271395 38.5786419200642 34.3206648164748 27.164992394593302 5.1632841643052405 6.811604466557321 0.446538071268386 5.268964849181179 -0.16170158143071697 1.40752148069668 1.13369254008924 6.266009811811559
-2.97 8745.59363989655 3625.6145754165295 1761.9544222335999 930.0667027600481 415.887448414767 539.281578087801 243.669732486177 92.4768774330971 95.67929040113458 48.2248910379706 52.0513015156608 38.490364102487604 34.2397080367967 27.110226470749602 5.14705784549104 6.79535416321262 0.439407487021849 5.246985062945201 -0.16290391174321497 1.39336483121743 1.12550244698347 6.243500287945911
-2.96 8743.81460049939 3624.34594038214 1761.13655421709 929.1918807749021 415.27957684628404 538.668788691088 243.20125122535 92.1677833712603 95.45603482542629 48.0805857495838 51.9016117612155 38.402080471055996 34.1587657306493 27.0554720513438 5.13083047694366 6.77910829832983 0.43227554209222796 5.2250139395674005 -0.16410574144437198 1.37922025832447 1.11732522626128 6.2210241541227
-2.95 8742.03550184783 3623.07727346445 1760.3187531116398 928.317129776313 414.671695230139 538.056059892534 242.73279443189 91.858713646072 95.23278077282329 47.936310199977505 51.7519302904887 38.313791023650204 34.0778378970844 27.0007291358588 5.11460205884172 6.76286687211131 0.425142236000396 5.2030514770508605 -0.16530707042045 1.36508775633916 1.10916087113861 6.198581405785871
-2.94 8740.25634397503 3621.8085746743604 1759.50101887063 927.4424497418801 414.063803576695 537.443391677403 242.264362105587 91.5496682541696 95.0095282396442 47.7920643835659 51.602257102029 38.2254957582693 33.9969245351042 26.9459977237923 5.0983725913803495 6.746629884746059 0.4180075682785 5.18109767339316 -0.166507898560391 1.35096731954139 1.1010093747369099 6.176172038156179
-2.93 8738.47712691457 3620.5398440231397 1758.68335144667 926.567840648886 413.45590189646697 536.830784030613 241.79595424615798 91.24064719204321 94.7862772222011 47.647848294605296 51.452592194379996 38.1371946730296 33.9160256436615 26.891277814657602 5.0821420747712 6.7303973364097205 0.410871538470153 5.15915252658638 -0.16770822575587 1.33685894216963 1.09287073008339 6.153796046231429
-2.92 8736.69785070014 3619.271081522629 1757.8657507917999 925.693302474261 412.847990200117 536.2182369367421 241.32757085325298 90.9316504560303 94.5630277168026 47.503661927193896 51.302935566080706 38.048887766165706 33.8351412216594 26.836569407982804 5.06591050924246 6.7141692272644695 0.40373414613036795 5.13721603461723 -0.16890805190123498 1.32276261842104 1.0847449301113001 6.13145342478658
-2.91 8734.918515365842 3618.00228718507 1757.0482168573099 924.818835194577 412.240068498441 535.6057503800461 240.85921192644 90.6226780423191 94.3397797197542 47.3595052752713 51.15328721566521 37.9605750360297 33.754271267952106 26.7818725033111 5.04967789503879 6.69794555745904 0.396595390825529 5.115288195466929 -0.17010737689353797 1.30867834245151 1.0766319676602398 6.109144168373961
-2.9 8733.139120946109 3616.73346102325 1756.2307495938098 923.944438786066 411.632136802406 534.993324344434 240.39087746521702 90.3137299469454 94.1165332273554 47.2153783326194 51.0036471416631 37.8722564810913 33.673415781344 26.727187100201 5.03344423242125 6.68172632712874 0.389455272133443 5.0933690071112805 -0.171306200632608 1.29460610837574 1.06853183547634 6.08686827132341
-2.89 8731.35966747567 3615.4646030504205 1755.41334895128 923.070113224648 411.024195123103 534.380958813486 239.922567469012 90.0048061657974 93.8932882359033 47.07128109286321 50.8540153425996 37.783932099938 33.5925747605908 26.672513198226 5.01720952166735 6.6655115363954005 0.38231378964342 5.07145846752073 -0.172504523020938 1.28054591026734 1.06044452621268 6.06462572774251
-2.88 8729.58015498954 3614.1957132803295 1754.59601487901 922.1958584858729 410.41624347178396 533.768653770441 239.454281937172 89.69590669460909 93.6700447416917 46.927213549469 50.7043918169948 37.695601891275004 33.5117482043986 26.6178507969746 5.000973763070969 6.649301185367331 0.3751709429562079 5.0495565746603095 -0.173702343963755 1.2664977421588999 1.05237003242948 6.04241653151677
