21    -2.00   0.36601  
21    -1.99   0.35945  
21    -1.98   0.35291  
21    -1.97   0.34638  
21    -1.96   0.33986  
21    -1.95   0.33336  
21    -1.94   0.32687  
21    -1.93   0.32040  
21    -1.92   0.31393  
21    -1.91   0.30748  
21    -1.90   0.30105  
21    -1.89   0.29462  
21    -1.88   0.28821  
21    -1.87   0.28182  
21    -1.86   0.27543  
21    -1.85   0.26906  
21    -1.84   0.26270  
21    -1.83   0.25636  
21    -1.82   0.25003  
21    -1.81   0.24371  
21    -1.80   0.23741  
21    -1.79   0.23111  
21    -1.78   0.22483  
21    -1.77   0.21857  
21    -1.76   0.21231  
21    -1.75   0.20607  
21    -1.74   0.19985  
21    -1.73   0.19363  
21    -1.72   0.18743  
21    -1.71   0.18124  
21    -1.70   0.17506  
21    -1.69   0.16890  
21    -1.68   0.16275  
21    -1.67   0.15661  
21    -1.66   0.15049  
21    -1.65   0.14438  
21    -1.64   0.13828  
21    -1.63   0.13219  
21    -1.62   0.12612  
21    -1.61   0.12005  
21    -1.60   0.11401  
21    -1.59   0.10797  
21    -1.58   0.10195  
21    -1.57   0.09594  
21    -1.56   0.08994  
21    -1.55   0.08395  
21    -1.54   0.07798  
21    -1.53   0.07202  
21    -1.52   0.06607  
21    -1.51   0.06014  
21    -1.50   0.05421  
21    -1.49   0.04830  
21    -1.48   0.04241  
21    -1.47   0.03652  
21    -1.46   0.03065  
21    -1.45   0.02479  
21    -1.44   0.01894  
21    -1.43   0.01310  
21    -1.42   0.00728  
21    -1.41   0.00147  
21    -1.40   -0.00433  
21    -1.39   -0.01012  
21    -1.38   -0.01589  
21    -1.37   -0.02165  
21    -1.36   -0.02740  
21    -1.35   -0.03314  
21    -1.34   -0.03886  
21    -1.33   -0.04458  
21    -1.32   -0.05028  
21    -1.31   -0.05597  
21    -1.30   -0.06164  
21    -1.29   -0.06731  
21    -1.28   -0.07296  
21    -1.27   -0.07860  
21    -1.26   -0.08423  
21    -1.25   -0.08985  
21    -1.24   -0.09545  
21    -1.23   -0.10104  
21    -1.22   -0.10662  
21    -1.21   -0.11219  
21    -1.20   -0.11775  
21    -1.19   -0.12329  
21    -1.18   -0.12883  
21    -1.17   -0.13435  
21    -1.16   -0.13986  
21    -1.15   -0.14535  
21    -1.14   -0.15084  
21    -1.13   -0.15631  
21    -1.12   -0.16178  
21    -1.11   -0.16723  
21    -1.10   -0.17267  
21    -1.09   -0.17809  
21    -1.08   -0.18351  
21    -1.07   -0.18891  
21    -1.06   -0.19430  
21    -1.05   -0.19968  
21    -1.04   -0.20505  
21    -1.03   -0.21041  
21    -1.02   -0.21575  
21    -1.01   -0.22109  
21    -1.00   -0.22641  
21    -0.99   -0.23172  
21    -0.98   -0.23702  
21    -0.97   -0.24231  
21    -0.96   -0.24759  
21    -0.95   -0.25285  
21    -0.94   -0.25810  
21    -0.93   -0.26335  
21    -0.92   -0.26858  
21    -0.91   -0.27380  
21    -0.90   -0.27901  
21    -0.89   -0.28420  
21    -0.88   -0.28939  
21    -0.87   -0.29456  
21    -0.86   -0.29973  
21    -0.85   -0.30488  
21    -0.84   -0.31002  
21    -0.83   -0.31515  
21    -0.82   -0.32027  
21    -0.81   -0.32538  
21    -0.80   -0.33047  
21    -0.79   -0.33556  
21    -0.78   -0.34063  
21    -0.77   -0.34569  
21    -0.76   -0.35075  
21    -0.75   -0.35579  
21    -0.74   -0.36082  
21    -0.73   -0.36584  
21    -0.72   -0.37085  
21    -0.71   -0.37584  
21    -0.70   -0.38083  
21    -0.69   -0.38580  
21    -0.68   -0.39077  
21    -0.67   -0.39572  
21    -0.66   -0.40067  
21    -0.65   -0.40560  
21    -0.64   -0.41052  
21    -0.63   -0.41543  
21    -0.62   -0.42033  
21    -0.61   -0.42522  
21    -0.60   -0.43010  
21    -0.59   -0.43497  
21    -0.58   -0.43982  
21    -0.57   -0.44467  
21    -0.56   -0.44951  
21    -0.55   -0.45433  
21    -0.54   -0.45915  
21    -0.53   -0.46395  
21    -0.52   -0.46875  
21    -0.51   -0.47353  
21    -0.50   -0.47830  
21    -0.49   -0.48306  
21    -0.48   -0.48782  
21    -0.47   -0.49256  
21    -0.46   -0.49729  
21    -0.45   -0.50201  
21    -0.44   -0.50672  
21    -0.43   -0.51142  
21    -0.42   -0.51611  
21    -0.41   -0.52079  
21    -0.40   -0.52546  
21    -0.39   -0.53012  
21    -0.38   -0.53477  
21    -0.37   -0.53940  
21    -0.36   -0.54403  
21    -0.35   -0.54865  
21    -0.34   -0.55326  
21    -0.33   -0.55786  
21    -0.32   -0.56245  
21    -0.31   -0.56702  
21    -0.30   -0.57159  
21    -0.29   -0.57615  
21    -0.28   -0.58070  
21    -0.27   -0.58523  
21    -0.26   -0.58976  
21    -0.25   -0.59428  
21    -0.24   -0.59879  
21    -0.23   -0.60329  
21    -0.22   -0.60777  
21    -0.21   -0.61225  
21    -0.20   -0.61672  
21    -0.19   -0.62118  
21    -0.18   -0.62563  
21    -0.17   -0.63007  
21    -0.16   -0.63449  
21    -0.15   -0.63891  
21    -0.14   -0.64332  
21    -0.13   -0.64772  
21    -0.12   -0.65211  
21    -0.11   -0.65649  
21    -0.10   -0.66087  
21    -0.09   -0.66523  
21    -0.08   -0.66958  
21    -0.07   -0.67392  
21    -0.06   -0.67825  
21    -0.05   -0.68258  
21    -0.04   -0.68689  
21    -0.03   -0.69119  
21    -0.02   -0.69549  
21    -0.01   -0.69977  
21    0.00   -0.70405  
21    0.01   -0.70832  
21    0.02   -0.71257  
21    0.03   -0.71682  
21    0.04   -0.72106  
21    0.05   -0.72529  
21    0.06   -0.72951  
21    0.07   -0.73372  
21    0.08   -0.73792  
21    0.09   -0.74211  
21    0.10   -0.74629  
21    0.11   -0.75047  
21    0.12   -0.75463  
21    0.13   -0.75879  
21    0.14   -0.76293  
21    0.15   -0.76707  
21    0.16   -0.77120  
21    0.17   -0.77531  
21    0.18   -0.77942  
21    0.19   -0.78352  
21    0.20   -0.78762  
21    0.21   -0.79170  
21    0.22   -0.79577  
21    0.23   -0.79984  
21    0.24   -0.80389  
21    0.25   -0.80794  
21    0.26   -0.81198  
21    0.27   -0.81600  
21    0.28   -0.82002  
21    0.29   -0.82404  
21    0.30   -0.82804  
21    0.31   -0.83203  
21    0.32   -0.83602  
21    0.33   -0.83999  
21    0.34   -0.84396  
21    0.35   -0.84792  
21    0.36   -0.85187  
21    0.37   -0.85581  
21    0.38   -0.85974  
21    0.39   -0.86367  
21    0.40   -0.86758  
21    0.41   -0.87149  
21    0.42   -0.87539  
21    0.43   -0.87928  
21    0.44   -0.88316  
21    0.45   -0.88703  
21    0.46   -0.89089  
21    0.47   -0.89475  
21    0.48   -0.89860  
21    0.49   -0.90243  
21    0.50   -0.90626  
21    0.51   -0.91009  
21    0.52   -0.91390  
21    0.53   -0.91771  
21    0.54   -0.92150  
21    0.55   -0.92529  
21    0.56   -0.92907  
21    0.57   -0.93284  
21    0.58   -0.93661  
21    0.59   -0.94036  
21    0.60   -0.94411  
21    0.61   -0.94785  
21    0.62   -0.95158  
21    0.63   -0.95530  
21    0.64   -0.95902  
21    0.65   -0.96272  
21    0.66   -0.96642  
21    0.67   -0.97011  
21    0.68   -0.97379  
21    0.69   -0.97747  
21    0.70   -0.98113  
21    0.71   -0.98479  
21    0.72   -0.98844  
21    0.73   -0.99208  
21    0.74   -0.99572  
21    0.75   -0.99934  
21    0.76   -1.00296  
21    0.77   -1.00657  
21    0.78   -1.01017  
21    0.79   -1.01377  
21    0.80   -1.01735  
21    0.81   -1.02093  
21    0.82   -1.02450  
21    0.83   -1.02807  
21    0.84   -1.03162  
21    0.85   -1.03517  
21    0.86   -1.03871  
21    0.87   -1.04224  
21    0.88   -1.04577  
21    0.89   -1.04928  
21    0.90   -1.05279  
21    0.91   -1.05630  
21    0.92   -1.05979  
21    0.93   -1.06328  
21    0.94   -1.06675  
21    0.95   -1.07023  
21    0.96   -1.07369  
21    0.97   -1.07715  
21    0.98   -1.08059  
21    0.99   -1.08404  
21    1.00   -1.08747  
21    1.01   -1.09090  
21    1.02   -1.09432  
21    1.03   -1.09773  
21    1.04   -1.10113  
21    1.05   -1.10453  
21    1.06   -1.10792  
21    1.07   -1.11130  
21    1.08   -1.11467  
21    1.09   -1.11804  
21    1.10   -1.12140  
21    1.11   -1.12475  
21    1.12   -1.12810  
21    1.13   -1.13144  
21    1.14   -1.13477  
21    1.15   -1.13809  
21    1.16   -1.14141  
21    1.17   -1.14472  
21    1.18   -1.14802  
21    1.19   -1.15132  
21    1.20   -1.15460  
21    1.21   -1.15789  
21    1.22   -1.16116  
21    1.23   -1.16443  
21    1.24   -1.16769  
21    1.25   -1.17094  
21    1.26   -1.17419  
21    1.27   -1.17742  
21    1.28   -1.18066  
21    1.29   -1.18388  
21    1.30   -1.18710  
21    1.31   -1.19031  
21    1.32   -1.19351  
21    1.33   -1.19671  
