14    -2.00   18.82131  
14    -1.99   18.76855  
14    -1.98   18.71581  
14    -1.97   18.66308  
14    -1.96   18.61037  
14    -1.95   18.55766  
14    -1.94   18.50498  
14    -1.93   18.45231  
14    -1.92   18.39965  
14    -1.91   18.34700  
14    -1.90   18.29437  
14    -1.89   18.24176  
14    -1.88   18.18916  
14    -1.87   18.13657  
14    -1.86   18.08400  
14    -1.85   18.03144  
14    -1.84   17.97890  
14    -1.83   17.92637  
14    -1.82   17.87386  
14    -1.81   17.82136  
14    -1.80   17.76887  
14    -1.79   17.71640  
14    -1.78   17.66395  
14    -1.77   17.61150  
14    -1.76   17.55907  
14    -1.75   17.50666  
14    -1.74   17.45426  
14    -1.73   17.40188  
14    -1.72   17.34951  
14    -1.71   17.29715  
14    -1.70   17.24481  
14    -1.69   17.19248  
14    -1.68   17.14017  
14    -1.67   17.08787  
14    -1.66   17.03558  
14    -1.65   16.98331  
14    -1.64   16.93106  
14    -1.63   16.87882  
14    -1.62   16.82659  
14    -1.61   16.77438  
14    -1.60   16.72218  
14    -1.59   16.67000  
14    -1.58   16.61783  
14    -1.57   16.56567  
14    -1.56   16.51353  
14    -1.55   16.46140  
14    -1.54   16.40929  
14    -1.53   16.35719  
14    -1.52   16.30511  
14    -1.51   16.25304  
14    -1.50   16.20099  
14    -1.49   16.14895  
14    -1.48   16.09692  
14    -1.47   16.04491  
14    -1.46   15.99291  
14    -1.45   15.94093  
14    -1.44   15.88896  
14    -1.43   15.83701  
14    -1.42   15.78507  
14    -1.41   15.73314  
14    -1.40   15.68123  
14    -1.39   15.62934  
14    -1.38   15.57745  
14    -1.37   15.52559  
14    -1.36   15.47373  
14    -1.35   15.42190  
14    -1.34   15.37007  
14    -1.33   15.31826  
14    -1.32   15.26646  
14    -1.31   15.21468  
14    -1.30   15.16292  
14    -1.29   15.11116  
14    -1.28   15.05943  
14    -1.27   15.00770  
14    -1.26   14.95599  
14    -1.25   14.90430  
14    -1.24   14.85262  
14    -1.23   14.80095  
14    -1.22   14.74930  
14    -1.21   14.69766  
14    -1.20   14.64604  
14    -1.19   14.59443  
14    -1.18   14.54283  
14    -1.17   14.49125  
14    -1.16   14.43969  
14    -1.15   14.38814  
14    -1.14   14.33660  
14    -1.13   14.28508  
14    -1.12   14.23357  
14    -1.11   14.18207  
14    -1.10   14.13059  
14    -1.09   14.07913  
14    -1.08   14.02768  
14    -1.07   13.97624  
14    -1.06   13.92482  
14    -1.05   13.87341  
14    -1.04   13.82202  
14    -1.03   13.77064  
14    -1.02   13.71928  
14    -1.01   13.66793  
14    -1.00   13.61659  
14    -0.99   13.56527  
14    -0.98   13.51396  
14    -0.97   13.46267  
14    -0.96   13.41139  
14    -0.95   13.36013  
14    -0.94   13.30888  
14    -0.93   13.25764  
14    -0.92   13.20642  
14    -0.91   13.15522  
14    -0.90   13.10402  
14    -0.89   13.05285  
14    -0.88   13.00168  
14    -0.87   12.95054  
14    -0.86   12.89940  
14    -0.85   12.84828  
14    -0.84   12.79718  
14    -0.83   12.74608  
14    -0.82   12.69501  
14    -0.81   12.64394  
14    -0.80   12.59290  
14    -0.79   12.54186  
14    -0.78   12.49084  
14    -0.77   12.43984  
14    -0.76   12.38885  
14    -0.75   12.33787  
14    -0.74   12.28691  
14    -0.73   12.23596  
14    -0.72   12.18503  
14    -0.71   12.13411  
14    -0.70   12.08321  
14    -0.69   12.03232  
14    -0.68   11.98144  
14    -0.67   11.93058  
14    -0.66   11.87973  
14    -0.65   11.82890  
14    -0.64   11.77808  
14    -0.63   11.72728  
14    -0.62   11.67649  
14    -0.61   11.62571  
14    -0.60   11.57495  
14    -0.59   11.52421  
14    -0.58   11.47348  
14    -0.57   11.42276  
14    -0.56   11.37205  
14    -0.55   11.32137  
14    -0.54   11.27069  
14    -0.53   11.22003  
14    -0.52   11.16939  
14    -0.51   11.11875  
14    -0.50   11.06814  
14    -0.49   11.01754  
