17    -2.00   -2.68103  
17    -1.99   -2.68797  
17    -1.98   -2.69490  
17    -1.97   -2.70183  
17    -1.96   -2.70877  
17    -1.95   -2.71570  
17    -1.94   -2.72262  
17    -1.93   -2.72955  
17    -1.92   -2.73648  
17    -1.91   -2.74340  
17    -1.90   -2.75033  
17    -1.89   -2.75725  
17    -1.88   -2.76417  
17    -1.87   -2.77109  
17    -1.86   -2.77801  
17    -1.85   -2.78493  
17    -1.84   -2.79185  
17    -1.83   -2.79877  
17    -1.82   -2.80568  
17    -1.81   -2.81259  
17    -1.80   -2.81951  
17    -1.79   -2.82642  
17    -1.78   -2.83333  
17    -1.77   -2.84024  
17    -1.76   -2.84715  
17    -1.75   -2.85405  
17    -1.74   -2.86096  
17    -1.73   -2.86786  
17    -1.72   -2.87477  
17    -1.71   -2.88167  
17    -1.70   -2.88857  
17    -1.69   -2.89547  
17    -1.68   -2.90237  
17    -1.67   -2.90927  
17    -1.66   -2.91616  
17    -1.65   -2.92306  
17    -1.64   -2.92995  
17    -1.63   -2.93685  
17    -1.62   -2.94374  
17    -1.61   -2.95063  
17    -1.60   -2.95752  
17    -1.59   -2.96441  
17    -1.58   -2.97129  
17    -1.57   -2.97818  
17    -1.56   -2.98506  
17    -1.55   -2.99195  
17    -1.54   -2.99883  
17    -1.53   -3.00571  
17    -1.52   -3.01259  
17    -1.51   -3.01947  
17    -1.50   -3.02635  
17    -1.49   -3.03323  
17    -1.48   -3.04010  
17    -1.47   -3.04698  
17    -1.46   -3.05385  
17    -1.45   -3.06072  
17    -1.44   -3.06759  
17    -1.43   -3.07446  
17    -1.42   -3.08133  
17    -1.41   -3.08820  
17    -1.40   -3.09507  
17    -1.39   -3.10193  
17    -1.38   -3.10879  
17    -1.37   -3.11566  
17    -1.36   -3.12252  
17    -1.35   -3.12938  
17    -1.34   -3.13624  
17    -1.33   -3.14310  
17    -1.32   -3.14996  
17    -1.31   -3.15681  
17    -1.30   -3.16367  
17    -1.29   -3.17052  
17    -1.28   -3.17737  
17    -1.27   -3.18422  
17    -1.26   -3.19107  
17    -1.25   -3.19792  
17    -1.24   -3.20477  
17    -1.23   -3.21162  
17    -1.22   -3.21846  
17    -1.21   -3.22531  
17    -1.20   -3.23215  
17    -1.19   -3.23899  
17    -1.18   -3.24583  
17    -1.17   -3.25267  
17    -1.16   -3.25951  
17    -1.15   -3.26635  
17    -1.14   -3.27319  
17    -1.13   -3.28002  
17    -1.12   -3.28686  
17    -1.11   -3.29369  
17    -1.10   -3.30052  
17    -1.09   -3.30735  
17    -1.08   -3.31418  
17    -1.07   -3.32101  
17    -1.06   -3.32784  
17    -1.05   -3.33466  
17    -1.04   -3.34149  
17    -1.03   -3.34831  
17    -1.02   -3.35513  
17    -1.01   -3.36195  
17    -1.00   -3.36878  
17    -0.99   -3.37559  
17    -0.98   -3.38241  
17    -0.97   -3.38923  
17    -0.96   -3.39604  
17    -0.95   -3.40286  
17    -0.94   -3.40967  
17    -0.93   -3.41648  
17    -0.92   -3.42330  
17    -0.91   -3.43011  
17    -0.90   -3.43691  
17    -0.89   -3.44372  
17    -0.88   -3.45053  
17    -0.87   -3.45733  
17    -0.86   -3.46414  
17    -0.85   -3.47094  
17    -0.84   -3.47774  
17    -0.83   -3.48454  
17    -0.82   -3.49134  
17    -0.81   -3.49814  
17    -0.80   -3.50494  
17    -0.79   -3.51173  
17    -0.78   -3.51853  
17    -0.77   -3.52532  
17    -0.76   -3.53212  
17    -0.75   -3.53891  
17    -0.74   -3.54570  
17    -0.73   -3.55249  
17    -0.72   -3.55928  
17    -0.71   -3.56606  
17    -0.70   -3.57285  
17    -0.69   -3.57963  
17    -0.68   -3.58642  
17    -0.67   -3.59320  
17    -0.66   -3.59998  
17    -0.65   -3.60676  
17    -0.64   -3.61354  
17    -0.63   -3.62032  
17    -0.62   -3.62709  
17    -0.61   -3.63387  
17    -0.60   -3.64064  
17    -0.59   -3.64742  
17    -0.58   -3.65419  
17    -0.57   -3.66096  
17    -0.56   -3.66773  
17    -0.55   -3.67450  
17    -0.54   -3.68126  
17    -0.53   -3.68803  
17    -0.52   -3.69479  
17    -0.51   -3.70156  
17    -0.50   -3.70832  
17    -0.49   -3.71508  
17    -0.48   -3.72184  
17    -0.47   -3.72860  
17    -0.46   -3.73536  
17    -0.45   -3.74212  
