2    -2.00   3383.46245  
2    -1.99   3382.37615  
2    -1.98   3381.28984  
2    -1.97   3380.20354  
2    -1.96   3379.11724  
2    -1.95   3378.03094  
2    -1.94   3376.94463  
2    -1.93   3375.85833  
2    -1.92   3374.77203  
2    -1.91   3373.68572  
2    -1.90   3372.59942  
2    -1.89   3371.51312  
2    -1.88   3370.42681  
2    -1.87   3369.34051  
2    -1.86   3368.25421  
2    -1.85   3367.16791  
2    -1.84   3366.08160  
2    -1.83   3364.99530  
2    -1.82   3363.90900  
2    -1.81   3362.82269  
2    -1.80   3361.73639  
2    -1.79   3360.65009  
2    -1.78   3359.56379  
2    -1.77   3358.47748  
2    -1.76   3357.39118  
2    -1.75   3356.30488  
2    -1.74   3355.21857  
2    -1.73   3354.13227  
2    -1.72   3353.04597  
2    -1.71   3351.95967  
2    -1.70   3350.87336  
2    -1.69   3349.78706  
2    -1.68   3348.70076  
2    -1.67   3347.61445  
2    -1.66   3346.52815  
2    -1.65   3345.44185  
2    -1.64   3344.35555  
2    -1.63   3343.26924  
2    -1.62   3342.18294  
2    -1.61   3341.09664  
2    -1.60   3340.01034  
2    -1.59   3338.92403  
2    -1.58   3337.83773  
2    -1.57   3336.75143  
2    -1.56   3335.66512  
2    -1.55   3334.57882  
2    -1.54   3333.49252  
2    -1.53   3332.40622  
2    -1.52   3331.31991  
2    -1.51   3330.23361  
2    -1.50   3329.14731  
2    -1.49   3328.06101  
2    -1.48   3326.97470  
2    -1.47   3325.88840  
2    -1.46   3324.80210  
2    -1.45   3323.71580  
2    -1.44   3322.62949  
2    -1.43   3321.54319  
2    -1.42   3320.45689  
2    -1.41   3319.37059  
2    -1.40   3318.28428  
2    -1.39   3317.19798  
2    -1.38   3316.11168  
2    -1.37   3315.02537  
2    -1.36   3313.93907  
2    -1.35   3312.85277  
2    -1.34   3311.76647  
2    -1.33   3310.68016  
2    -1.32   3309.59386  
2    -1.31   3308.50756  
2    -1.30   3307.42126  
2    -1.29   3306.33495  
2    -1.28   3305.24865  
2    -1.27   3304.16235  
2    -1.26   3303.07605  
2    -1.25   3301.98974  
2    -1.24   3300.90344  
2    -1.23   3299.81714  
2    -1.22   3298.73084  
2    -1.21   3297.64453  
2    -1.20   3296.55823  
2    -1.19   3295.47193  
2    -1.18   3294.38563  
2    -1.17   3293.29933  
2    -1.16   3292.21302  
2    -1.15   3291.12672  
2    -1.14   3290.04042  
2    -1.13   3288.95412  
2    -1.12   3287.86781  
2    -1.11   3286.78151  
2    -1.10   3285.69521  
2    -1.09   3284.60891  
2    -1.08   3283.52260  
2    -1.07   3282.43630  
2    -1.06   3281.35000  
2    -1.05   3280.26370  
2    -1.04   3279.17739  
2    -1.03   3278.09109  
2    -1.02   3277.00479  
2    -1.01   3275.91849  
2    -1.00   3274.83219  
2    -0.99   3273.74588  
2    -0.98   3272.65958  
2    -0.97   3271.57328  
2    -0.96   3270.48698  
2    -0.95   3269.40067  
2    -0.94   3268.31437  
2    -0.93   3267.22807  
2    -0.92   3266.14177  
2    -0.91   3265.05547  
2    -0.90   3263.96916  
2    -0.89   3262.88286  
2    -0.88   3261.79656  
2    -0.87   3260.71026  
2    -0.86   3259.62395  
2    -0.85   3258.53765  
2    -0.84   3257.45135  
2    -0.83   3256.36505  
2    -0.82   3255.27875  
2    -0.81   3254.19244  
2    -0.80   3253.10614  
2    -0.79   3252.01984  
2    -0.78   3250.93354  
2    -0.77   3249.84723  
2    -0.76   3248.76093  
2    -0.75   3247.67463  
2    -0.74   3246.58833  
2    -0.73   3245.50203  
2    -0.72   3244.41572  
2    -0.71   3243.32942  
2    -0.70   3242.24312  
2    -0.69   3241.15682  
2    -0.68   3240.07052  
2    -0.67   3238.98421  
2    -0.66   3237.89791  
2    -0.65   3236.81161  
2    -0.64   3235.72531  
2    -0.63   3234.63901  
2    -0.62   3233.55270  
2    -0.61   3232.46640  
2    -0.60   3231.38010  
2    -0.59   3230.29380  
2    -0.58   3229.20750  
2    -0.57   3228.12119  
2    -0.56   3227.03489  
2    -0.55   3225.94859  
2    -0.54   3224.86229  
2    -0.53   3223.77599  
2    -0.52   3222.68968  
2    -0.51   3221.60338  
2    -0.50   3220.51708  
2    -0.49   3219.43078  
2    -0.48   3218.34448  
2    -0.47   3217.25817  
2    -0.46   3216.17187  
2    -0.45   3215.08557  
